Sample Name	Number of Mutations	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30
TCGA-BR-8368-01A-11D-2340-08	1025	0.4012924082153194	5.826042462363818e-11	3.241540819462014e-10	1.3687352230605674e-10	1.5444882145442526e-09	0.5981885293064997	1.0165585391851557e-10	6.413410491233593e-12	2.414761040120009e-10	3.3327020343241076e-10	2.1064987350456582e-11	1.7550124282736302e-11	9.834144095034384e-11	1.6742297747665327e-10	8.19334858764382e-11	2.6058738839427413e-10	0.0002082639360607058	1.582155126037141e-10	1.5541028250839306e-12	6.589030802018605e-09	1.271522450765217e-09	6.863599175227563e-09	1.653644287853326e-11	7.869511796451143e-11	1.3716564664592322e-08	6.698208052453464e-10	0.0003107651253965352	2.5158141966451203e-10	3.614962971306221e-10	4.4614547323655885e-11
TCGA-BR-8372-01A-11D-2340-08	1364	0.12149262622521467	3.685099016071194e-13	1.051230390071312e-09	1.1862540723938883e-10	7.468854700364951e-10	0.5044436607815906	1.0778988140695851e-10	5.49822330904259e-15	0.0039036224679017953	4.724663368157866e-10	4.121309897826587e-11	7.454093308715393e-08	6.001243529532575e-13	3.3394129470135685e-10	2.6595590599209408e-08	3.1578168514188027e-10	1.8671223787709062e-07	3.5481872548841205e-09	2.3725404766313844e-11	0.020166169390027276	0.09506220358382686	2.275540454258106e-05	6.891694045017642e-12	9.752822858692803e-09	0.001556927843930287	0.2415251734847547	3.0700226180678586e-10	1.96135154494193e-13	0.011826556134806534	6.909807940335507e-12
TCGA-BR-8382-01A-11D-2394-08	975	0.1915256682180542	2.921116486161885e-11	3.757729573030785e-11	2.374287633066705e-10	5.900393787210996e-10	0.7911799220867772	7.094231524040487e-10	1.168697878859926e-11	1.2281554567711285e-09	1.9053434742329866e-08	8.431442954412021e-10	1.2137174418186411e-09	0.0002966147565815631	4.210603407178269e-09	8.243779500842858e-08	7.40713293490235e-12	0.008927341865217866	3.7322820330208305e-09	1.6769157106727552e-11	1.5513592618269534e-07	4.491762645008749e-10	1.2481114212348673e-11	5.036544493480602e-10	1.3622298460082992e-09	8.382605247290412e-10	0.0080701797254758	1.043424274656311e-10	4.862903273912925e-10	7.936653365273733e-11	1.7490020891832104e-11
TCGA-BR-8487-01A-11D-2394-08	3107	0.06336700229943205	0.0002559467684098502	5.761600053460531e-12	6.310502897504393e-11	1.2339163290250047e-09	0.766457056338789	8.701116160274587e-09	3.446239684308722e-11	1.5426194052826967e-10	8.097787916959964e-10	5.827248637103407e-10	9.222389063754788e-12	4.5318969102936137e-11	3.2687163131061946e-08	4.814640231176485e-08	1.1220627639859575e-10	1.5389314251842683e-10	6.565617908860076e-11	6.085903801089371e-10	4.412018337381492e-09	0.16977325749016678	2.756591636525292e-12	8.103176156018504e-10	1.723386212551486e-11	2.095937520261243e-10	7.679193363987317e-09	0.00014662836809012573	4.3763889660677877e-13	1.6226226574379913e-10	2.027718663707131e-09
TCGA-BR-8591-01A-11D-2394-08	1540	0.2031342593312804	6.691432988973512e-10	0.00041535994735818584	2.636719347733183e-07	2.7267875436992216e-09	0.6106808284408072	4.205657506538311e-05	1.244050548585796e-10	1.0921123943303677e-10	1.0844327358372604e-10	9.24743501322243e-12	3.684584117526348e-11	3.671435776210271e-11	1.5233222440761876e-10	3.2762139334921333e-09	1.0090916546027569e-10	0.015903025905226836	1.3239031840170534e-09	8.672389661546521e-11	0.09154651692068806	0.07827763741769322	4.2383938620838606e-12	1.793445012369535e-11	4.1234738604066545e-10	6.365788939149542e-10	4.1153817535602494e-08	1.6187635565970377e-12	1.5578080650047538e-10	5.21174978176614e-10	1.255745130083979e-10
TCGA-BR-A4QL-01A-31D-A25D-08	1820	0.5118384548848391	1.853226316580892e-11	3.136133821604376e-11	5.514798081014609e-10	9.065368481893186e-10	0.4855826874225951	2.8475883005362557e-10	1.329912437899417e-09	3.369675586971539e-11	1.0592688083899513e-10	1.5786679926027663e-10	3.0949181995547527e-10	0.00033797240712458537	1.8195664930774493e-10	1.6751730871424326e-09	3.032205538159813e-10	1.585927335190876e-09	8.717056943305426e-11	4.270157377343635e-12	1.4180597755985306e-09	0.0015918027495090028	0.0006490560169187501	6.286330495353812e-10	2.1098583288004677e-10	6.624218301066385e-10	1.58720654323191e-08	1.8175166236749187e-14	3.388874033419558e-11	8.130180784883507e-11	4.435670917255526e-11
TCGA-CD-8536-01A-11D-2340-08	891	0.2738798381344596	1.0419839981795944e-10	1.2227178621067011e-11	7.494803874455857e-11	1.805168858118739e-10	0.6846797931693368	1.0823775779959982e-10	4.639364112886694e-11	1.981993960756486e-11	0.0027987883953979158	2.1913243043825507e-10	3.002043512262718e-09	1.2312013683293902e-10	4.0477250087478703e-08	0.013726973931882516	7.763648024060944e-11	6.03869410752231e-11	2.0260222518701154e-14	5.879254017155318e-10	3.984715146361697e-10	0.024586508154915865	2.832471090848768e-12	1.8615493777958704e-10	1.5526145990771508e-12	6.413143965902971e-11	4.7313963017110854e-08	0.0003280049543033612	3.0791853719570458e-12	1.8034622874191225e-10	1.5315268805036458e-11
TCGA-CD-A4MG-01A-11D-A25D-08	2638	0.000644732892814524	5.038819019060337e-12	2.247965253760834e-09	9.419879586086132e-12	1.5255063875494192e-10	0.8116710564782158	6.4826251150653955e-09	2.282507670160724e-13	1.0943168090723651e-10	5.815509167519275e-09	2.279910014266761e-12	8.205304668026223e-09	0.0013883207105973873	0.007458923546123495	0.04804603088107728	1.5549895710255614e-10	5.364571541564516e-10	0.0007757460986434138	5.060354395415757e-10	0.06412438893084718	0.06509403438002337	1.0408041736945519e-09	1.4124906786977672e-09	2.0527646093310035e-09	1.1569165999844539e-09	9.254092404499838e-06	0.0007874803600023898	1.206989377335323e-10	2.7590418394659894e-11	1.5896401868211868e-09
TCGA-CD-A4MI-01A-21D-A25D-08	1069	0.10853353564044732	1.0777630354924153e-12	9.039661126024603e-11	4.685483460076781e-09	6.808265833407565e-09	0.8223234641191377	3.6069904261929465e-09	6.5202850669468054e-09	3.0427414784460515e-12	0.0012880804599486677	3.45607990539483e-09	1.843938056705729e-06	1.0024914438321805e-08	6.55649314626085e-08	1.901771799417123e-08	4.47540416355261e-09	1.873206868942919e-10	0.013268179662969016	7.432801405346493e-09	0.010647057993764981	0.004071210027812632	2.183767073500315e-11	6.439769634198374e-10	2.8128898297382665e-07	8.778922939868893e-10	0.03986617397518667	4.45963285382331e-13	6.742346552996942e-10	3.657132932357576e-08	2.22926442158372e-09
TCGA-CD-A4MJ-01A-11D-A25D-08	676	0.22312486690884795	4.249082056101312e-12	5.23915388170182e-10	5.087481455454428e-09	2.721380743661641e-10	0.6193975625510884	1.507438261340442e-10	6.421708116934576e-14	1.427561300086473e-10	3.926293712795471e-12	2.1018300500459987e-11	2.1097436552432842e-10	1.5977568045193647e-11	1.1981242667462637e-10	0.06019045114611292	6.111764703750113e-11	4.709784629437536e-09	0.0070455213749903165	1.7651196178571262e-12	3.5120623982840086e-12	0.021820075982422974	1.608650718467325e-09	4.646726688249174e-12	5.8149818455415666e-12	4.4870744168058303e-11	0.06842150615866832	5.326316304815436e-11	1.0155181543780508e-10	2.72979131542767e-09	4.293715527775859e-14
TCGA-CG-4305-01A-01D-1158-08	1201	0.2278666788923162	1.525488940382602e-11	1.6764530246757515e-11	3.779229618661343e-09	5.0547792019230276e-11	0.6502938738414377	1.7413389050821647e-10	5.252689321207573e-11	6.733448114444473e-10	1.439190331133157e-07	1.0256577251733798e-09	1.2999017403325683e-08	3.227725870122003e-11	4.402177379942598e-09	1.0035787799353096e-07	1.195938792251859e-09	0.01765608468215664	3.31243821852094e-08	1.595305185223708e-10	5.927855925317597e-09	3.825251880243775e-08	3.261963625180979e-10	7.119747629480512e-10	3.28035951025425e-11	1.0099775491729537e-09	0.10418300795214844	3.4426012381269906e-12	5.7073694703832535e-11	5.6662731923176936e-09	6.661297326010875e-10
TCGA-CG-4306-01A-01D-1158-08	1083	0.4238852238989963	6.541687838073527e-11	5.752675962053812e-12	2.873672224445914e-13	1.4187290529915247e-10	0.5735939075079403	4.909790488700493e-11	1.6576190377249845e-11	4.6451028986229033e-10	1.086916652235687e-10	1.6350514191670688e-10	3.21158631151566e-09	0.00024188518191712086	1.201408585744205e-10	1.5890221830444103e-09	6.742385296838311e-11	6.47404158967888e-11	8.388757022512526e-12	8.397328677792285e-11	4.850509504693741e-10	0.0022789739694173616	8.091448461771592e-14	1.3107473867882806e-11	1.4673062879670224e-11	1.082645192850243e-11	2.2182517932755804e-09	4.179770115721066e-12	4.5591603539746135e-10	1.5956921414450373e-11	6.269900492792563e-11
